pmcid,pmid,saved_path,source,format,status,notes
,16860862.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16554549.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16357342.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16357342.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC1525254,16301212.0,downloaded_papers/PMC1525254.xml,PMC,xml,ok,
PMC2323222,17615082.0,downloaded_papers/PMC2323222.xml,PMC,xml,ok,
,16757553.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC1308920,16314565.0,downloaded_papers/PMC1308920.xml,PMC,xml,ok,
PMC1762406,17183653.0,downloaded_papers/PMC1762406.xml,PMC,xml,ok,
PMC1258170,16237126.0,downloaded_papers/PMC1258170.xml,PMC,xml,ok,
PMC1356124,16344565.0,downloaded_papers/PMC1356124.xml,PMC,xml,ok,
PMC1308920,16314565.0,downloaded_papers/PMC1308920.xml,PMC,xml,ok,
,16424014.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC430900,12727912.0,downloaded_papers/PMC430900.xml,PMC,xml,ok,
PMC1175992,15998450.0,downloaded_papers/PMC1175992.xml,PMC,xml,ok,
PMC1175992,15998450.0,downloaded_papers/PMC1175992.xml,PMC,xml,ok,
,12426580.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17005908.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16261529.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,15146197.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17700033.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC430900,12727912.0,downloaded_papers/PMC430900.xml,PMC,xml,ok,
,14633856.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC430900,12727912.0,downloaded_papers/PMC430900.xml,PMC,xml,ok,
,15757903.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16797695.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,15024388.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,15950434.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,15784693.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC535809,15560851.0,downloaded_papers/PMC535809.xml,PMC,xml,ok,
,16091418.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC549719,15588312.0,downloaded_papers/PMC549719.xml,PMC,xml,ok,
,15598878.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC395923,15075390.0,downloaded_papers/PMC395923.xml,PMC,xml,ok,
PMC1414632,16567644.0,downloaded_papers/PMC1414632.xml,PMC,xml,ok,
PMC3197713,18978788.0,downloaded_papers/PMC3197713.xml,PMC,xml,ok,
PMC1088941,15774023.0,downloaded_papers/PMC1088941.xml,PMC,xml,ok,
